Pioggia mm,Qual_x,Vel. Vento m/s,Qual_y,Umidita' aria %,Qual_x.1,Rad.Sol.Tot. kJ/m2,Qual_y.1,Dir. Vento °,Qual_x.2,Pressione atm. hPa,Qual_y.2,Temp. aria °C,Qual,Day,Month,Year,Hour
0.0,1,1.0,1,35.0,1.0,419.1,1.0,306,1,990.3,1.0,10.4,1.0,15,2,2020,13
0.0,1,0.7,1,32.0,1.0,390.0,1.0,217,1,989.0,1.0,12.3,1.0,15,2,2020,14
0.0,1,1.1,1,30.0,1.0,306.1,1.0,213,1,988.9,1.0,13.6,1.0,15,2,2020,15
0.0,1,1.3,1,32.0,1.0,143.1,1.0,180,1,988.5,1.0,12.9,1.0,15,2,2020,16
0.0,1,1.2,1,38.0,1.0,24.6,1.0,289,1,988.7,1.0,11.9,1.0,15,2,2020,17
0.0,1,1.7,1,48.0,1.0,0.0,1.0,314,1,988.7,1.0,10.2,1.0,15,2,2020,18
0.0,1,2.1,1,51.0,1.0,0.0,1.0,37,1,989.3,1.0,9.1,1.0,15,2,2020,19
0.0,1,1.6,1,52.0,1.0,0.0,1.0,28,1,989.8,1.0,8.6,1.0,15,2,2020,20
0.0,1,1.7,1,55.0,1.0,0.0,1.0,37,1,990.8,1.0,7.5,1.0,15,2,2020,21
0.0,1,2.0,1,59.0,1.0,0.0,1.0,50,1,990.6,1.0,6.5,1.0,15,2,2020,22
0.0,1,1.0,1,63.0,1.0,0.0,1.0,38,1,990.7,1.0,5.9,1.0,15,2,2020,23
0.0,1,1.0,1,68.0,1.0,0.0,1.0,51,1,990.8,1.0,4.9,1.0,16,2,2020,0
0.0,1,0.6,1,70.0,1.0,0.0,1.0,4,1,990.9,1.0,4.5,1.0,16,2,2020,1
0.0,1,0.7,1,69.0,1.0,0.0,1.0,36,1,990.7,1.0,4.5,1.0,16,2,2020,2
0.0,1,0.4,1,71.0,1.0,0.0,1.0,18,1,990.9,1.0,3.5,1.0,16,2,2020,3
0.0,1,1.2,1,69.0,1.0,0.0,1.0,42,1,990.9,1.0,3.0,1.0,16,2,2020,4
0.0,1,2.9,1,68.0,1.0,0.0,1.0,51,1,990.5,1.0,3.1,1.0,16,2,2020,5
0.0,1,2.6,1,67.0,1.0,0.0,1.0,36,1,991.0,1.0,3.1,1.0,16,2,2020,6
0.0,1,1.6,1,69.0,1.0,0.0,1.0,1,1,991.2,1.0,2.6,1.0,16,2,2020,7
0.0,1,0.5,1,70.0,1.0,39.2,1.0,4,1,991.8,1.0,2.5,1.0,16,2,2020,8
0.0,1,0.9,1,68.0,1.0,84.7,1.0,316,1,992.3,1.0,3.3,1.0,16,2,2020,9
0.0,1,1.0,1,59.0,1.0,199.1,1.0,303,1,992.0,1.0,4.7,1.0,16,2,2020,10
0.0,1,1.4,1,55.0,1.0,306.3,1.0,316,1,991.6,1.0,5.8,1.0,16,2,2020,11
0.0,1,1.8,1,50.0,1.0,378.4,1.0,289,1,991.2,1.0,8.2,1.0,16,2,2020,12
0.0,1,1.2,1,43.0,1.0,382.0,1.0,253,1,990.4,1.0,9.7,1.0,16,2,2020,13
0.0,1,1.1,1,39.0,1.0,309.2,1.0,209,1,989.7,1.0,10.8,1.0,16,2,2020,14
0.0,1,0.7,1,40.0,1.0,171.2,1.0,102,1,989.6,1.0,11.5,1.0,16,2,2020,15
0.0,1,0.7,1,41.0,1.0,152.6,1.0,254,1,989.4,1.0,11.8,1.0,16,2,2020,16
0.0,1,1.1,1,52.0,1.0,29.3,1.0,306,1,990.0,1.0,10.7,1.0,16,2,2020,17
0.0,1,1.5,1,59.0,1.0,0.0,1.0,322,1,989.6,1.0,9.5,1.0,16,2,2020,18
0.0,1,0.8,1,63.0,1.0,0.0,1.0,358,1,990.2,1.0,9.0,1.0,16,2,2020,19
0.0,1,1.7,1,62.0,1.0,0.0,1.0,40,1,990.1,1.0,7.9,1.0,16,2,2020,20
0.0,1,1.3,1,68.0,1.0,0.0,1.0,43,1,990.3,1.0,7.1,1.0,16,2,2020,21
0.0,1,1.1,1,73.0,1.0,0.0,1.0,80,1,990.1,1.0,6.1,1.0,16,2,2020,22
0.0,1,0.6,1,74.0,1.0,0.0,1.0,77,1,990.0,1.0,5.7,1.0,16,2,2020,23
0.0,1,0.9,1,75.0,1.0,0.0,1.0,37,1,990.0,1.0,5.3,1.0,17,2,2020,0
0.0,1,1.0,1,75.0,1.0,0.0,1.0,80,1,989.9,1.0,5.1,1.0,17,2,2020,1
0.0,1,0.8,1,76.0,1.0,0.0,1.0,39,1,990.2,1.0,5.3,1.0,17,2,2020,2
0.0,1,0.6,1,75.0,1.0,0.0,1.0,49,1,989.5,1.0,5.2,1.0,17,2,2020,3
0.0,1,1.5,1,79.0,1.0,0.0,1.0,320,1,989.1,1.0,4.9,1.0,17,2,2020,4
0.0,1,0.2,1,77.0,1.0,0.0,1.0,309,1,989.3,1.0,4.3,1.0,17,2,2020,5
0.0,1,0.8,1,77.0,1.0,0.0,1.0,49,1,989.4,1.0,4.3,1.0,17,2,2020,6
0.0,1,0.8,1,76.0,1.0,0.0,1.0,329,1,988.7,1.0,4.2,1.0,17,2,2020,7
0.0,1,1.0,1,72.0,1.0,6.4,1.0,352,1,988.6,1.0,4.9,1.0,17,2,2020,8
0.0,1,1.4,1,73.0,1.0,38.4,1.0,315,1,988.9,1.0,4.6,1.0,17,2,2020,9
0.0,1,0.8,1,72.0,1.0,89.5,1.0,300,1,988.7,1.0,5.4,1.0,17,2,2020,10
0.0,1,1.3,1,68.0,1.0,132.6,1.0,312,1,988.2,1.0,5.7,1.0,17,2,2020,11
0.0,1,1.4,1,66.0,1.0,173.4,1.0,302,1,987.7,1.0,6.5,1.0,17,2,2020,12
0.0,1,0.7,1,62.0,1.0,170.8,1.0,312,1,986.4,1.0,7.7,1.0,17,2,2020,13
0.0,1,0.9,1,59.0,1.0,179.0,1.0,317,1,985.5,1.0,8.3,1.0,17,2,2020,14
0.0,1,1.3,1,58.0,1.0,135.9,1.0,304,1,984.8,1.0,8.6,1.0,17,2,2020,15
0.0,1,0.2,1,58.0,1.0,48.2,1.0,26,1,984.4,1.0,9.6,1.0,17,2,2020,16
0.0,1,1.0,1,69.0,1.0,19.9,1.0,329,1,983.9,1.0,10.0,1.0,17,2,2020,17
0.0,1,0.7,1,77.0,1.0,0.0,1.0,323,1,984.5,1.0,9.7,1.0,17,2,2020,18
0.0,1,0.4,1,80.0,1.0,0.0,1.0,295,1,984.3,1.0,9.5,1.0,17,2,2020,19
0.0,1,0.3,1,80.0,1.0,0.0,1.0,66,1,984.4,1.0,9.5,1.0,17,2,2020,20
0.0,1,0.5,1,77.0,1.0,0.0,1.0,57,1,984.7,1.0,9.5,1.0,17,2,2020,21
0.0,1,1.3,1,72.0,1.0,0.0,1.0,51,1,984.5,1.0,9.8,1.0,17,2,2020,22
0.0,1,2.4,1,75.0,1.0,0.0,1.0,65,1,984.6,1.0,9.1,1.0,17,2,2020,23
0.0,1,1.5,1,77.0,1.0,0.0,1.0,49,1,984.7,1.0,8.9,1.0,18,2,2020,0
0.0,1,3.1,1,76.0,1.0,0.0,1.0,63,1,984.6,1.0,8.9,1.0,18,2,2020,1
0.0,1,1.2,1,84.0,1.0,0.0,1.0,3,1,984.8,1.0,8.2,1.0,18,2,2020,2
0.0,1,1.6,1,87.0,1.0,0.0,1.0,295,1,984.5,1.0,7.6,1.0,18,2,2020,3
0.0,1,2.2,1,93.0,1.0,0.0,1.0,70,1,984.9,1.0,7.2,1.0,18,2,2020,4
0.0,1,3.6,1,95.0,1.0,0.0,1.0,63,1,985.0,1.0,7.1,1.0,18,2,2020,5
0.0,1,0.4,1,96.0,1.0,0.0,1.0,168,1,985.3,1.0,7.1,1.0,18,2,2020,6
0.0,1,0.8,1,96.0,1.0,0.0,1.0,46,1,985.6,1.0,7.2,1.0,18,2,2020,7
0.0,1,1.4,1,91.0,1.0,7.1,1.0,26,1,986.8,1.0,6.9,1.0,18,2,2020,8
0.0,1,0.8,1,89.0,1.0,148.6,1.0,333,1,987.2,1.0,7.7,1.0,18,2,2020,9
0.0,1,1.8,1,81.0,1.0,287.3,1.0,324,1,987.2,1.0,8.8,1.0,18,2,2020,10
0.0,1,1.5,1,73.0,1.0,376.9,1.0,347,1,987.1,1.0,10.2,1.0,18,2,2020,11
0.0,1,1.3,1,53.0,1.0,431.4,1.0,296,1,986.3,1.0,13.4,1.0,18,2,2020,12
0.0,1,2.3,1,33.0,1.0,447.1,1.0,297,1,985.4,1.0,15.5,1.0,18,2,2020,13
0.0,1,2.7,1,25.0,1.0,287.9,1.0,288,1,984.5,1.0,16.2,1.0,18,2,2020,14
0.0,1,2.4,1,26.0,1.0,322.2,1.0,277,1,983.9,1.0,16.7,1.0,18,2,2020,15
0.0,1,1.6,1,48.0,1.0,191.4,1.0,298,1,984.0,1.0,15.1,1.0,18,2,2020,16
0.0,1,2.2,1,63.0,1.0,24.6,1.0,315,1,984.8,1.0,11.7,1.0,18,2,2020,17
0.0,1,2.4,1,71.0,1.0,0.0,1.0,315,1,985.2,1.0,10.7,1.0,18,2,2020,18
0.0,1,0.7,1,73.0,1.0,0.0,1.0,316,1,985.8,1.0,10.2,1.0,18,2,2020,19
0.0,1,0.9,1,77.0,1.0,0.0,1.0,320,1,986.1,1.0,9.4,1.0,18,2,2020,20
0.0,1,0.9,1,81.0,1.0,0.0,1.0,69,1,986.6,1.0,8.5,1.0,18,2,2020,21
0.0,1,1.3,1,79.0,1.0,0.0,1.0,46,1,986.7,1.0,7.7,1.0,18,2,2020,22
0.0,1,0.7,1,83.0,1.0,0.0,1.0,15,1,986.8,1.0,7.4,1.0,18,2,2020,23
0.0,1,1.1,1,82.0,1.0,0.0,1.0,0,1,986.4,1.0,6.4,1.0,19,2,2020,0
0.0,1,0.5,1,80.0,1.0,0.0,1.0,79,1,986.4,1.0,5.4,1.0,19,2,2020,1
0.0,1,1.2,1,65.0,1.0,0.0,1.0,10,1,986.1,1.0,5.4,1.0,19,2,2020,2
0.0,1,0.9,1,55.0,1.0,0.0,1.0,310,1,985.6,1.0,4.9,1.0,19,2,2020,3
0.0,1,1.6,1,53.0,1.0,0.0,1.0,315,1,985.1,1.0,4.7,1.0,19,2,2020,4
0.0,1,0.6,1,55.0,1.0,0.0,1.0,20,1,984.8,1.0,4.6,1.0,19,2,2020,5
0.0,1,1.2,1,50.0,1.0,0.0,1.0,333,1,984.7,1.0,4.4,1.0,19,2,2020,6
0.0,1,0.9,1,53.0,1.0,0.0,1.0,316,1,984.4,1.0,4.3,1.0,19,2,2020,7
0.0,1,0.5,1,54.0,1.0,28.4,1.0,73,1,984.9,1.0,4.4,1.0,19,2,2020,8
0.0,1,1.5,1,48.0,1.0,85.4,1.0,314,1,985.1,1.0,4.8,1.0,19,2,2020,9
0.0,1,1.1,1,47.0,1.0,159.9,1.0,304,1,984.6,1.0,5.2,1.0,19,2,2020,10
0.0,1,0.5,1,40.0,1.0,364.1,1.0,249,1,983.8,1.0,8.1,1.0,19,2,2020,11
0.0,1,1.3,1,36.0,1.0,420.3,1.0,229,1,982.2,1.0,8.5,1.0,19,2,2020,12
0.0,1,2.0,1,33.0,1.0,426.8,1.0,154,1,980.6,1.0,9.7,1.0,19,2,2020,13
0.0,1,2.7,1,41.0,1.0,255.9,1.0,131,1,979.5,1.0,10.8,1.0,19,2,2020,14
0.0,1,1.7,1,50.0,1.0,102.4,1.0,321,1,979.5,1.0,11.4,1.0,19,2,2020,15
0.0,1,2.7,1,63.0,1.0,78.1,1.0,313,1,979.7,1.0,10.7,1.0,19,2,2020,16
0.0,1,1.9,1,69.0,1.0,19.5,1.0,341,1,980.0,1.0,9.9,1.0,19,2,2020,17
0.0,1,5.1,1,36.0,1.0,0.0,1.0,355,1,981.7,1.0,11.3,1.0,19,2,2020,18
0.0,1,4.6,1,19.0,1.0,0.0,1.0,10,1,982.9,1.0,11.6,1.0,19,2,2020,19
0.0,1,5.0,1,16.0,1.0,0.0,1.0,342,1,983.6,1.0,10.8,1.0,19,2,2020,20
0.0,1,7.0,1,25.0,1.0,0.0,1.0,58,1,984.7,1.0,9.7,1.0,19,2,2020,21
0.0,1,5.3,1,28.0,1.0,0.0,1.0,54,1,985.2,1.0,8.8,1.0,19,2,2020,22
0.0,1,3.1,1,27.0,1.0,0.0,1.0,316,1,985.7,1.0,8.6,1.0,19,2,2020,23
0.0,1,3.3,1,33.0,1.0,0.0,1.0,307,1,985.8,1.0,6.7,1.0,20,2,2020,0
0.0,1,2.3,1,35.0,1.0,0.0,1.0,340,1,986.6,1.0,5.8,1.0,20,2,2020,1
0.0,1,1.3,1,36.0,1.0,0.0,1.0,320,1,986.8,1.0,5.4,1.0,20,2,2020,2
0.0,1,1.6,1,36.0,1.0,0.0,1.0,10,1,986.5,1.0,5.4,1.0,20,2,2020,3
0.0,1,1.8,1,40.0,1.0,0.0,1.0,33,1,986.5,1.0,4.2,1.0,20,2,2020,4
0.0,1,2.6,1,39.0,1.0,0.0,1.0,337,1,987.0,1.0,3.8,1.0,20,2,2020,5
0.0,1,1.1,1,48.0,1.0,0.0,1.0,27,1,987.6,1.0,2.1,1.0,20,2,2020,6
0.0,1,1.5,1,47.0,1.0,0.0,1.0,42,1,987.9,1.0,2.7,1.0,20,2,2020,7
0.0,1,0.8,1,47.0,1.0,47.4,1.0,21,1,988.4,1.0,3.0,1.0,20,2,2020,8
0.0,1,0.5,1,50.0,1.0,173.3,1.0,346,1,988.8,1.0,4.0,1.0,20,2,2020,9
0.0,1,1.1,1,36.0,1.0,297.1,1.0,305,1,988.7,1.0,5.9,1.0,20,2,2020,10
0.0,1,1.0,1,33.0,1.0,390.6,1.0,311,1,988.5,1.0,7.7,1.0,20,2,2020,11
0.0,1,1.2,1,30.0,1.0,448.8,1.0,286,1,987.7,1.0,9.1,1.0,20,2,2020,12
0.0,1,1.2,1,26.0,1.0,326.6,1.0,239,1,986.5,1.0,10.4,1.0,20,2,2020,13
0.0,1,1.2,1,24.0,1.0,428.4,1.0,153,1,985.7,1.0,11.6,1.0,20,2,2020,14
0.0,1,1.2,1,25.0,1.0,276.0,1.0,223,1,985.1,1.0,12.5,1.0,20,2,2020,15
0.0,1,2.9,1,30.0,1.0,128.0,1.0,307,1,984.7,1.0,12.0,1.0,20,2,2020,16
0.0,1,2.9,1,34.0,1.0,21.2,1.0,310,1,984.9,1.0,10.5,1.0,20,2,2020,17
0.0,1,3.0,1,40.0,1.0,0.0,1.0,328,1,984.9,1.0,9.5,1.0,20,2,2020,18
0.0,1,1.1,1,45.0,1.0,0.0,1.0,354,1,985.6,1.0,8.7,1.0,20,2,2020,19
0.0,1,1.7,1,46.0,1.0,0.0,1.0,53,1,986.0,1.0,7.4,1.0,20,2,2020,20
0.0,1,2.4,1,50.0,1.0,0.0,1.0,53,1,985.9,1.0,6.4,1.0,20,2,2020,21
0.0,1,1.6,1,54.0,1.0,0.0,1.0,41,1,985.8,1.0,5.6,1.0,20,2,2020,22
0.0,1,1.1,1,56.0,1.0,0.0,1.0,29,1,985.9,1.0,4.8,1.0,20,2,2020,23
0.0,1,2.2,1,60.0,1.0,0.0,1.0,41,1,986.0,1.0,4.0,1.0,21,2,2020,0
0.0,1,0.9,1,60.0,1.0,0.0,1.0,30,1,986.2,1.0,3.6,1.0,21,2,2020,1
0.0,1,1.0,1,64.0,1.0,0.0,1.0,59,1,985.8,1.0,2.7,1.0,21,2,2020,2
0.0,1,0.6,1,63.0,1.0,0.0,1.0,33,1,985.5,1.0,2.4,1.0,21,2,2020,3
0.0,1,1.0,1,66.0,1.0,0.0,1.0,351,1,984.9,1.0,1.6,1.0,21,2,2020,4
0.0,1,1.1,1,65.0,1.0,0.0,1.0,41,1,985.5,1.0,1.4,1.0,21,2,2020,5
0.0,1,0.3,1,71.0,1.0,0.0,1.0,74,1,985.3,1.0,0.3,1.0,21,2,2020,6
0.0,1,1.2,1,62.0,1.0,0.0,1.0,15,1,986.1,1.0,1.4,1.0,21,2,2020,7
0.0,1,1.9,1,62.0,1.0,16.2,1.0,313,1,986.3,1.0,0.9,1.0,21,2,2020,8
0.0,1,1.2,1,56.0,1.0,171.3,1.0,308,1,986.5,1.0,2.5,1.0,21,2,2020,9
0.0,1,1.4,1,48.0,1.0,286.5,1.0,3,1,986.3,1.0,4.4,1.0,21,2,2020,10
0.0,1,1.2,1,40.0,1.0,392.2,1.0,287,1,986.1,1.0,7.0,1.0,21,2,2020,11
0.0,1,1.6,1,36.0,1.0,451.1,1.0,160,1,985.8,1.0,8.7,1.0,21,2,2020,12
0.0,1,1.5,1,34.0,1.0,459.6,1.0,209,1,985.7,1.0,10.5,1.0,21,2,2020,13
0.0,1,1.0,1,30.0,1.0,416.4,1.0,309,1,985.1,1.0,13.2,1.0,21,2,2020,14
0.0,1,1.5,1,31.0,1.0,125.0,1.0,203,1,985.0,1.0,13.0,1.0,21,2,2020,15
0.0,1,1.9,1,30.0,1.0,201.6,1.0,180,1,985.3,1.0,13.7,1.0,21,2,2020,16
0.0,1,1.3,1,36.0,1.0,16.6,1.0,273,1,986.2,1.0,12.1,1.0,21,2,2020,17
0.0,1,1.2,1,43.0,1.0,0.0,1.0,314,1,987.0,1.0,10.2,1.0,21,2,2020,18
0.0,1,1.5,1,45.0,1.0,0.0,1.0,76,1,988.0,1.0,9.4,1.0,21,2,2020,19
0.0,1,4.1,1,52.0,1.0,0.0,1.0,81,1,988.7,1.0,8.5,1.0,21,2,2020,20
0.0,1,6.6,1,55.0,1.0,0.0,1.0,75,1,989.3,1.0,7.7,1.0,21,2,2020,21
0.0,1,2.0,1,58.0,1.0,0.0,1.0,73,1,990.2,1.0,6.6,1.0,21,2,2020,22
0.0,1,5.5,1,59.0,1.0,0.0,1.0,63,1,990.4,1.0,5.8,1.0,21,2,2020,23
0.0,1,5.2,1,59.0,1.0,0.0,1.0,62,1,991.1,1.0,5.5,1.0,22,2,2020,0
0.0,1,4.5,1,60.0,1.0,0.0,1.0,70,1,991.8,1.0,5.0,1.0,22,2,2020,1
0.0,1,1.1,1,59.0,1.0,0.0,1.0,62,1,992.3,1.0,5.1,1.0,22,2,2020,2
0.0,1,0.9,1,61.0,1.0,0.0,1.0,48,1,992.1,1.0,5.3,1.0,22,2,2020,3
0.0,1,2.0,1,58.0,1.0,0.0,1.0,33,1,991.8,1.0,5.6,1.0,22,2,2020,4
0.0,1,1.3,1,63.0,1.0,0.0,1.0,339,1,992.4,1.0,4.6,1.0,22,2,2020,5
0.0,1,0.9,1,65.0,1.0,0.0,1.0,138,1,992.7,1.0,4.1,1.0,22,2,2020,6
0.0,1,0.5,1,66.0,1.0,0.0,1.0,10,1,993.4,1.0,3.4,1.0,22,2,2020,7
0.0,1,1.2,1,63.0,1.0,16.7,1.0,38,1,994.2,1.0,3.5,1.0,22,2,2020,8
0.0,1,1.2,1,51.0,1.0,174.8,1.0,331,1,995.2,1.0,5.3,1.0,22,2,2020,9
0.0,1,0.9,1,45.0,1.0,299.5,1.0,172,1,995.5,1.0,7.5,1.0,22,2,2020,10
0.0,1,1.0,1,41.0,1.0,390.1,1.0,254,1,995.2,1.0,8.7,1.0,22,2,2020,11
0.0,1,1.1,1,35.0,1.0,442.6,1.0,259,1,994.1,1.0,10.4,1.0,22,2,2020,12
0.0,1,1.5,1,32.0,1.0,456.0,1.0,196,1,993.6,1.0,12.1,1.0,22,2,2020,13
0.0,1,2.0,1,31.0,1.0,410.9,1.0,171,1,992.4,1.0,12.7,1.0,22,2,2020,14
0.0,1,1.4,1,31.0,1.0,297.4,1.0,205,1,992.1,1.0,14.5,1.0,22,2,2020,15
0.0,1,3.0,1,37.0,1.0,198.8,1.0,307,1,992.0,1.0,13.4,1.0,22,2,2020,16
0.0,1,3.3,1,42.0,1.0,26.6,1.0,321,1,991.4,1.0,11.8,1.0,22,2,2020,17
0.0,1,1.5,1,48.0,1.0,0.0,1.0,290,1,992.4,1.0,10.6,1.0,22,2,2020,18
0.0,1,1.6,1,50.0,1.0,0.0,1.0,327,1,993.2,1.0,9.8,1.0,22,2,2020,19
0.0,1,0.7,1,53.0,1.0,0.0,1.0,68,1,993.5,1.0,9.2,1.0,22,2,2020,20
0.0,1,0.8,1,54.0,1.0,0.0,1.0,65,1,993.4,1.0,9.0,1.0,22,2,2020,21
0.0,1,1.3,1,58.0,1.0,0.0,1.0,49,1,993.4,1.0,7.9,1.0,22,2,2020,22
0.0,1,0.7,1,61.0,1.0,0.0,1.0,24,1,993.3,1.0,7.5,1.0,22,2,2020,23
0.0,1,1.0,1,63.0,1.0,0.0,1.0,7,1,992.7,1.0,7.0,1.0,23,2,2020,0
0.0,1,0.8,1,66.0,1.0,0.0,1.0,37,1,992.0,1.0,5.8,1.0,23,2,2020,1
0.0,1,0.3,1,70.0,1.0,0.0,1.0,93,1,991.3,1.0,4.7,1.0,23,2,2020,2
0.0,1,1.1,1,63.0,1.0,0.0,1.0,351,1,991.1,1.0,5.4,1.0,23,2,2020,3
0.0,1,0.3,1,67.0,1.0,0.0,1.0,124,1,990.4,1.0,4.5,1.0,23,2,2020,4
0.0,1,0.8,1,67.0,1.0,0.0,1.0,314,1,989.5,1.0,3.8,1.0,23,2,2020,5
0.0,1,1.3,1,68.0,1.0,0.0,1.0,316,1,990.1,1.0,3.6,1.0,23,2,2020,6
0.0,1,1.3,1,70.0,1.0,0.0,1.0,11,1,989.5,1.0,3.3,1.0,23,2,2020,7
0.0,1,0.4,1,70.0,1.0,27.8,1.0,295,1,990.1,1.0,3.2,1.0,23,2,2020,8
0.0,1,0.6,1,65.0,1.0,180.3,1.0,121,1,989.6,1.0,5.3,1.0,23,2,2020,9
0.0,1,1.2,1,55.0,1.0,349.1,1.0,303,1,989.4,1.0,6.6,1.0,23,2,2020,10
0.0,1,1.3,1,47.0,1.0,467.2,1.0,298,1,988.7,1.0,9.1,1.0,23,2,2020,11
0.0,1,1.9,1,42.0,1.0,475.6,1.0,292,1,987.7,1.0,9.9,1.0,23,2,2020,12
0.0,1,1.1,1,35.0,1.0,496.0,1.0,260,1,986.5,1.0,12.2,1.0,23,2,2020,13
0.0,1,1.0,1,38.0,1.0,133.0,1.0,302,1,985.4,1.0,12.4,1.0,23,2,2020,14
0.0,1,0.8,1,40.0,1.0,151.1,1.0,309,1,984.6,1.0,13.6,1.0,23,2,2020,15
0.0,1,1.6,1,42.0,1.0,149.1,1.0,309,1,984.2,1.0,14.0,1.0,23,2,2020,16
0.0,1,1.4,1,49.0,1.0,35.6,1.0,306,1,983.9,1.0,13.1,1.0,23,2,2020,17
0.0,1,2.2,1,55.0,1.0,0.0,1.0,319,1,983.9,1.0,12.1,1.0,23,2,2020,18
0.0,1,0.6,1,60.0,1.0,0.0,1.0,33,1,983.7,1.0,11.2,1.0,23,2,2020,19
0.0,1,1.0,1,62.0,1.0,0.0,1.0,338,1,983.6,1.0,11.0,1.0,23,2,2020,20
0.0,1,1.2,1,66.0,1.0,0.0,1.0,49,1,983.1,1.0,10.4,1.0,23,2,2020,21
0.0,1,0.9,1,72.0,1.0,0.0,1.0,120,1,982.8,1.0,9.0,1.0,23,2,2020,22
0.0,1,1.1,1,74.0,1.0,0.0,1.0,78,1,982.4,1.0,7.5,1.0,23,2,2020,23
0.0,1,1.1,1,78.0,1.0,0.0,1.0,324,1,982.0,1.0,7.4,1.0,24,2,2020,0
0.0,1,1.0,1,78.0,1.0,0.0,1.0,58,1,981.9,1.0,7.0,1.0,24,2,2020,1
0.0,1,1.2,1,77.0,1.0,0.0,1.0,76,1,981.4,1.0,6.3,1.0,24,2,2020,2
0.0,1,1.6,1,78.0,1.0,0.0,1.0,52,1,982.2,1.0,6.4,1.0,24,2,2020,3
0.0,1,0.9,1,78.0,1.0,0.0,1.0,38,1,981.2,1.0,5.7,1.0,24,2,2020,4
0.0,1,2.2,1,80.0,1.0,0.0,1.0,37,1,981.5,1.0,5.6,1.0,24,2,2020,5
0.0,1,1.2,1,82.0,1.0,0.0,1.0,345,1,981.4,1.0,4.5,1.0,24,2,2020,6
0.0,1,0.7,1,83.0,1.0,0.0,1.0,88,1,981.4,1.0,4.6,1.0,24,2,2020,7
0.0,1,0.9,1,80.0,1.0,33.0,1.0,27,1,982.7,1.0,4.9,1.0,24,2,2020,8
0.0,1,1.8,1,81.0,1.0,84.5,1.0,66,1,982.9,1.0,5.4,1.0,24,2,2020,9
0.0,1,3.4,1,72.0,1.0,180.1,1.0,66,1,983.0,1.0,7.1,1.0,24,2,2020,10
0.0,1,1.5,1,66.0,1.0,294.4,1.0,258,1,983.4,1.0,8.5,1.0,24,2,2020,11
0.0,1,4.5,1,58.0,1.0,441.5,1.0,55,1,982.1,1.0,11.7,1.0,24,2,2020,12
0.0,1,2.5,1,53.0,1.0,454.3,1.0,146,1,981.3,1.0,12.4,1.0,24,2,2020,13
0.0,1,2.6,1,48.0,1.0,413.6,1.0,158,1,980.5,1.0,14.5,1.0,24,2,2020,14
0.0,1,1.4,1,48.0,1.0,318.0,1.0,296,1,979.9,1.0,16.3,1.0,24,2,2020,15
0.0,1,3.1,1,56.0,1.0,195.5,1.0,311,1,979.8,1.0,14.0,1.0,24,2,2020,16
0.0,1,2.0,1,62.0,1.0,37.5,1.0,318,1,979.4,1.0,12.7,1.0,24,2,2020,17
0.0,1,1.8,1,67.0,1.0,0.0,1.0,319,1,979.7,1.0,11.4,1.0,24,2,2020,18
0.0,1,1.5,1,70.0,1.0,0.0,1.0,332,1,980.3,1.0,10.9,1.0,24,2,2020,19
0.0,1,1.7,1,73.0,1.0,0.0,1.0,320,1,980.2,1.0,10.3,1.0,24,2,2020,20
0.0,1,1.3,1,76.0,1.0,0.0,1.0,342,1,980.2,1.0,9.3,1.0,24,2,2020,21
0.0,1,0.9,1,80.0,1.0,0.0,1.0,348,1,979.9,1.0,8.5,1.0,24,2,2020,22
0.0,1,0.8,1,85.0,1.0,0.0,1.0,70,1,979.5,1.0,7.2,1.0,24,2,2020,23
0.0,1,0.8,1,85.0,1.0,0.0,1.0,57,1,979.1,1.0,7.4,1.0,25,2,2020,0
0.0,1,1.2,1,87.0,1.0,0.0,1.0,91,1,978.5,1.0,6.3,1.0,25,2,2020,1
0.0,1,0.3,1,86.0,1.0,0.0,1.0,290,1,978.4,1.0,7.3,1.0,25,2,2020,2
0.0,1,0.4,1,86.0,1.0,0.0,1.0,55,1,977.4,1.0,7.4,1.0,25,2,2020,3
0.0,1,0.6,1,86.0,1.0,0.0,1.0,105,1,976.6,1.0,7.0,1.0,25,2,2020,4
0.0,1,0.6,1,86.0,1.0,0.0,1.0,140,1,976.3,1.0,7.2,1.0,25,2,2020,5
0.0,1,0.7,1,87.0,1.0,0.0,1.0,148,1,975.9,1.0,7.0,1.0,25,2,2020,6
0.0,1,0.8,1,86.0,1.0,0.0,1.0,353,1,975.5,1.0,7.4,1.0,25,2,2020,7
0.0,1,1.1,1,87.0,1.0,0.0,1.0,291,1,975.2,1.0,7.3,1.0,25,2,2020,8
0.0,1,0.3,1,87.0,1.0,19.8,1.0,317,1,974.9,1.0,7.3,1.0,25,2,2020,9
0.0,1,0.8,1,88.0,1.0,27.1,1.0,308,1,974.8,1.0,7.3,1.0,25,2,2020,10
0.0,1,0.5,1,87.0,1.0,45.7,1.0,312,1,973.7,1.0,7.6,1.0,25,2,2020,11
0.0,1,0.7,1,85.0,1.0,44.6,1.0,307,1,973.5,1.0,7.9,1.0,25,2,2020,12
0.0,1,0.3,1,83.0,1.0,59.8,1.0,72,1,972.0,1.0,8.1,1.0,25,2,2020,13
0.0,1,0.8,1,82.0,1.0,80.2,1.0,311,1,971.0,1.0,8.5,1.0,25,2,2020,14
0.0,1,1.3,1,82.0,1.0,56.8,1.0,318,1,970.0,1.0,8.3,1.0,25,2,2020,15
