Pioggia mm,Qual_x,Vel. Vento m/s,Qual_y,Umidita' aria %,Qual_x,Rad.Sol.Tot. kJ/m2,Qual_y,Dir. Vento Â°,Qual_x,Pressione atm. hPa,Qual_y,Temp. aria °C,Qual,Hours,Day,Month,Year
0.0,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,925.3,1.0,4.1,1.0,17,6,11,201
0.2,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,925.6,1.0,3.7,1.0,18,6,11,201
0.0,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,926.0,1.0,3.7,1.0,19,6,11,201
0.0,1,0.5,145.0,100.0,145.0,0.0,145.0,49.0,145.0,926.1,1.0,3.5,1.0,20,6,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,131.0,145.0,926.3,1.0,3.6,1.0,21,6,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,0.0,145.0,926.3,1.0,4.0,1.0,22,6,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,59.0,145.0,926.3,1.0,4.3,1.0,23,6,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,34.0,145.0,926.3,1.0,3.4,1.0,0,7,11,201
0.0,1,0.4,145.0,100.0,145.0,0.0,145.0,32.0,145.0,926.4,1.0,2.9,1.0,1,7,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,72.0,145.0,926.6,1.0,2.7,1.0,2,7,11,201
0.0,1,0.6,145.0,100.0,145.0,0.0,145.0,51.0,145.0,926.9,1.0,1.9,1.0,3,7,11,201
0.0,1,1.1,145.0,100.0,145.0,0.0,145.0,43.0,145.0,926.9,1.0,2.5,1.0,4,7,11,201
0.0,1,0.6,145.0,100.0,145.0,0.0,145.0,41.0,145.0,927.0,1.0,2.9,1.0,5,7,11,201
0.0,1,1.3,145.0,100.0,145.0,0.0,145.0,47.0,145.0,927.4,1.0,3.1,1.0,6,7,11,201
0.0,1,0.9,145.0,100.0,145.0,0.0,145.0,50.0,145.0,927.6,1.0,2.8,1.0,7,7,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,51.0,145.0,928.1,1.0,2.6,1.0,8,7,11,201
0.0,1,1.0,145.0,100.0,145.0,36.8,145.0,49.0,145.0,928.6,1.0,3.4,1.0,9,7,11,201
0.0,1,0.3,145.0,93.0,145.0,61.3,145.0,108.0,145.0,928.5,1.0,5.0,1.0,10,7,11,201
0.0,1,0.6,145.0,90.0,145.0,119.5,145.0,206.0,145.0,928.1,1.0,5.9,1.0,11,7,11,201
0.0,1,0.6,145.0,88.0,145.0,150.2,145.0,265.0,145.0,927.6,1.0,6.5,1.0,12,7,11,201
0.0,1,0.2,145.0,87.0,145.0,120.6,145.0,168.0,145.0,927.3,1.0,6.8,1.0,13,7,11,201
0.0,1,0.3,145.0,91.0,145.0,137.3,145.0,35.0,145.0,927.5,1.0,7.0,1.0,14,7,11,201
0.0,1,0.3,145.0,96.0,145.0,64.9,145.0,177.0,145.0,927.7,1.0,6.2,1.0,15,7,11,201
0.0,1,0.1,145.0,97.0,145.0,4.9,145.0,0.0,145.0,927.8,1.0,5.7,1.0,16,7,11,201
0.0,1,0.4,145.0,99.0,145.0,0.0,145.0,209.0,145.0,928.3,1.0,5.2,1.0,17,7,11,201
0.0,1,0.2,145.0,100.0,145.0,0.0,145.0,298.0,145.0,928.0,1.0,5.0,1.0,18,7,11,201
0.0,1,0.6,145.0,100.0,145.0,0.0,145.0,63.0,145.0,927.9,1.0,4.9,1.0,19,7,11,201
0.0,1,0.3,145.0,100.0,145.0,0.0,145.0,230.0,145.0,927.8,1.0,5.0,1.0,20,7,11,201
0.2,1,0.3,145.0,100.0,145.0,0.0,145.0,58.0,145.0,928.1,1.0,4.9,1.0,21,7,11,201
0.4,1,0.1,145.0,100.0,145.0,0.0,145.0,0.0,145.0,928.1,1.0,4.9,1.0,22,7,11,201
0.2,1,0.1,145.0,100.0,145.0,0.0,145.0,0.0,145.0,927.5,1.0,5.0,1.0,23,7,11,201
0.0,1,0.6,145.0,100.0,145.0,0.0,145.0,47.0,145.0,927.1,1.0,4.6,1.0,0,8,11,201
0.0,1,0.4,145.0,100.0,145.0,0.0,145.0,326.0,145.0,926.7,1.0,4.7,1.0,1,8,11,201
0.0,1,1.0,145.0,100.0,145.0,0.0,145.0,318.0,145.0,926.0,1.0,4.4,1.0,2,8,11,201
0.2,1,1.2,145.0,100.0,145.0,0.0,145.0,314.0,145.0,925.4,1.0,4.2,1.0,3,8,11,201
0.0,1,1.0,145.0,100.0,145.0,0.0,145.0,319.0,145.0,925.1,1.0,4.4,1.0,4,8,11,201
0.2,1,0.1,145.0,100.0,145.0,0.0,145.0,316.0,145.0,925.1,1.0,4.3,1.0,5,8,11,201
0.2,1,0.1,145.0,100.0,145.0,0.0,145.0,55.0,145.0,924.6,1.0,4.2,1.0,6,8,11,201
0.2,1,0.4,145.0,100.0,145.0,0.0,145.0,303.0,145.0,924.3,1.0,3.5,1.0,7,8,11,201
0.2,1,1.1,145.0,100.0,145.0,0.0,145.0,70.0,145.0,924.6,1.0,3.0,1.0,8,8,11,201
0.2,1,1.1,145.0,100.0,145.0,0.0,145.0,45.0,145.0,924.7,1.0,1.2,1.0,9,8,11,201
0.2,1,0.6,145.0,100.0,145.0,27.8,145.0,90.0,145.0,924.7,1.0,0.5,1.0,10,8,11,201
0.0,1,0.1,145.0,100.0,145.0,48.9,145.0,68.0,145.0,924.9,1.0,2.3,1.0,11,8,11,201
0.0,1,0.2,145.0,100.0,145.0,250.9,145.0,38.0,145.0,923.3,1.0,4.6,1.0,12,8,11,201
0.0,1,0.4,145.0,100.0,145.0,44.3,145.0,226.0,145.0,923.7,1.0,3.3,1.0,13,8,11,201
0.0,1,0.1,145.0,100.0,145.0,43.0,145.0,316.0,145.0,923.6,1.0,3.8,1.0,14,8,11,201
0.0,1,0.2,145.0,100.0,145.0,43.5,145.0,255.0,145.0,923.2,1.0,4.3,1.0,15,8,11,201
0.0,1,0.5,145.0,100.0,145.0,28.9,145.0,72.0,145.0,923.7,1.0,3.8,1.0,16,8,11,201
0.0,1,0.4,145.0,100.0,145.0,0.0,145.0,87.0,145.0,923.6,1.0,4.0,1.0,17,8,11,201
0.0,1,0.6,145.0,100.0,145.0,0.0,145.0,324.0,145.0,924.0,1.0,3.8,1.0,18,8,11,201
0.0,1,0.5,145.0,100.0,145.0,0.0,145.0,298.0,145.0,924.7,1.0,3.5,1.0,19,8,11,201
0.0,1,0.9,145.0,100.0,145.0,0.0,145.0,61.0,145.0,924.9,1.0,3.4,1.0,20,8,11,201
0.0,1,0.3,145.0,100.0,145.0,0.0,145.0,66.0,145.0,925.1,1.0,3.4,1.0,21,8,11,201
0.0,1,0.4,145.0,100.0,145.0,0.0,145.0,290.0,145.0,925.3,1.0,3.1,1.0,22,8,11,201
0.0,1,0.2,145.0,100.0,145.0,0.0,145.0,167.0,145.0,925.4,1.0,3.3,1.0,23,8,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,296.0,145.0,925.6,1.0,3.5,1.0,0,9,11,201
0.2,1,0.4,145.0,100.0,145.0,0.0,145.0,169.0,145.0,925.6,1.0,2.8,1.0,1,9,11,201
0.0,1,1.7,145.0,100.0,145.0,0.0,145.0,55.0,145.0,925.5,1.0,3.9,1.0,2,9,11,201
0.0,1,1.7,145.0,100.0,145.0,0.0,145.0,56.0,145.0,925.3,1.0,4.1,1.0,3,9,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,51.0,145.0,925.5,1.0,3.6,1.0,4,9,11,201
0.0,1,0.6,145.0,100.0,145.0,0.0,145.0,42.0,145.0,926.2,1.0,3.3,1.0,5,9,11,201
0.0,1,0.2,145.0,100.0,145.0,0.0,145.0,296.0,145.0,926.5,1.0,3.1,1.0,6,9,11,201
0.0,1,0.3,145.0,100.0,145.0,0.0,145.0,322.0,145.0,926.9,1.0,2.3,1.0,7,9,11,201
0.0,1,0.9,145.0,100.0,145.0,16.9,145.0,48.0,145.0,927.4,1.0,2.5,1.0,8,9,11,201
0.0,1,1.1,145.0,100.0,145.0,51.6,145.0,72.0,145.0,928.5,1.0,3.8,1.0,9,9,11,201
0.0,1,1.0,145.0,100.0,145.0,116.3,145.0,205.0,145.0,928.9,1.0,4.3,1.0,10,9,11,201
0.0,1,1.1,145.0,96.0,145.0,129.3,145.0,200.0,145.0,928.9,1.0,6.3,1.0,11,9,11,201
0.0,1,1.1,145.0,83.0,145.0,438.6,145.0,197.0,145.0,928.4,1.0,8.1,1.0,12,9,11,201
0.0,1,1.2,145.0,76.0,145.0,272.5,145.0,204.0,145.0,928.0,1.0,8.6,1.0,13,9,11,201
0.0,1,0.9,145.0,68.0,145.0,324.2,145.0,268.0,145.0,927.7,1.0,8.4,1.0,14,9,11,201
0.0,1,0.2,145.0,76.0,145.0,79.8,145.0,244.0,145.0,927.7,1.0,7.7,1.0,15,9,11,201
0.0,1,0.1,145.0,81.0,145.0,30.1,145.0,0.0,145.0,928.0,1.0,7.1,1.0,16,9,11,201
0.0,1,0.8,145.0,89.0,145.0,0.0,145.0,41.0,145.0,928.5,1.0,5.3,1.0,17,9,11,201
0.0,1,1.1,145.0,93.0,145.0,0.0,145.0,37.0,145.0,929.3,1.0,4.2,1.0,18,9,11,201
0.0,1,0.5,145.0,93.0,145.0,0.0,145.0,28.0,145.0,929.6,1.0,5.4,1.0,19,9,11,201
0.0,1,0.5,145.0,94.0,145.0,0.0,145.0,37.0,145.0,929.6,1.0,4.0,1.0,20,9,11,201
0.0,1,0.8,145.0,95.0,145.0,0.0,145.0,38.0,145.0,929.7,1.0,3.3,1.0,21,9,11,201
0.0,1,0.8,145.0,96.0,145.0,0.0,145.0,46.0,145.0,929.6,1.0,2.9,1.0,22,9,11,201
0.0,1,0.8,145.0,98.0,145.0,0.0,145.0,39.0,145.0,929.3,1.0,2.7,1.0,23,9,11,201
0.0,1,0.5,145.0,100.0,145.0,0.0,145.0,29.0,145.0,929.3,1.0,2.2,1.0,0,10,11,201
0.0,1,1.1,145.0,100.0,145.0,0.0,145.0,42.0,145.0,929.4,1.0,1.9,1.0,1,10,11,201
0.0,1,1.0,145.0,100.0,145.0,0.0,145.0,57.0,145.0,929.5,1.0,2.3,1.0,2,10,11,201
0.0,1,0.8,145.0,100.0,145.0,0.0,145.0,48.0,145.0,929.3,1.0,1.7,1.0,3,10,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,328.0,145.0,929.3,1.0,1.8,1.0,4,10,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,0.0,145.0,929.3,1.0,2.9,1.0,5,10,11,201
0.0,1,0.3,145.0,100.0,145.0,0.0,145.0,292.0,145.0,929.2,1.0,2.5,1.0,6,10,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,59.0,145.0,929.4,1.0,2.3,1.0,7,10,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,296.0,145.0,929.8,1.0,2.1,1.0,8,10,11,201
0.0,1,0.1,145.0,94.0,145.0,61.0,145.0,0.0,145.0,930.1,1.0,2.9,1.0,9,10,11,201
0.0,1,0.6,145.0,95.0,145.0,78.6,145.0,271.0,145.0,930.2,1.0,3.5,1.0,10,10,11,201
0.0,1,1.0,145.0,88.0,145.0,113.7,145.0,213.0,145.0,929.9,1.0,5.0,1.0,11,10,11,201
0.0,1,1.1,145.0,79.0,145.0,374.7,145.0,294.0,145.0,929.6,1.0,5.8,1.0,12,10,11,201
0.0,1,0.8,145.0,69.0,145.0,372.7,145.0,292.0,145.0,929.1,1.0,8.1,1.0,13,10,11,201
0.0,1,1.0,145.0,61.0,145.0,309.1,145.0,246.0,145.0,928.9,1.0,7.2,1.0,14,10,11,201
0.0,1,0.5,145.0,72.0,145.0,61.6,145.0,128.0,145.0,929.3,1.0,6.4,1.0,15,10,11,201
0.0,1,0.1,145.0,72.0,145.0,36.4,145.0,25.0,145.0,929.9,1.0,6.6,1.0,16,10,11,201
0.0,1,0.3,145.0,81.0,145.0,0.0,145.0,31.0,145.0,930.6,1.0,4.5,1.0,17,10,11,201
0.0,1,0.9,145.0,83.0,145.0,0.0,145.0,47.0,145.0,931.8,1.0,4.0,1.0,18,10,11,201
0.0,1,1.0,145.0,85.0,145.0,0.0,145.0,31.0,145.0,932.6,1.0,3.3,1.0,19,10,11,201
0.0,1,0.9,145.0,86.0,145.0,0.0,145.0,50.0,145.0,933.5,1.0,3.3,1.0,20,10,11,201
0.0,1,0.9,145.0,87.0,145.0,0.0,145.0,34.0,145.0,934.2,1.0,2.8,1.0,21,10,11,201
0.0,1,1.0,145.0,87.0,145.0,0.0,145.0,46.0,145.0,934.7,1.0,2.6,1.0,22,10,11,201
0.0,1,1.5,145.0,88.0,145.0,0.0,145.0,45.0,145.0,935.2,1.0,2.6,1.0,23,10,11,201
0.0,1,0.6,145.0,90.0,145.0,0.0,145.0,29.0,145.0,935.5,1.0,2.2,1.0,0,11,11,201
0.0,1,0.5,145.0,92.0,145.0,0.0,145.0,30.0,145.0,935.7,1.0,1.8,1.0,1,11,11,201
0.0,1,0.5,145.0,92.0,145.0,0.0,145.0,35.0,145.0,935.6,1.0,1.3,1.0,2,11,11,201
0.0,1,1.1,145.0,94.0,145.0,0.0,145.0,45.0,145.0,935.8,1.0,1.2,1.0,3,11,11,201
0.0,1,0.2,145.0,94.0,145.0,0.0,145.0,317.0,145.0,935.8,1.0,1.7,1.0,4,11,11,201
0.0,1,0.2,145.0,94.0,145.0,0.0,145.0,110.0,145.0,935.8,1.0,2.1,1.0,5,11,11,201
0.0,1,0.2,145.0,93.0,145.0,0.0,145.0,176.0,145.0,935.5,1.0,2.5,1.0,6,11,11,201
0.0,1,1.2,145.0,90.0,145.0,0.0,145.0,50.0,145.0,935.4,1.0,2.7,1.0,7,11,11,201
0.0,1,0.3,145.0,94.0,145.0,0.0,145.0,296.0,145.0,935.6,1.0,2.3,1.0,8,11,11,201
0.0,1,0.3,145.0,97.0,145.0,0.0,145.0,278.0,145.0,935.7,1.0,1.8,1.0,9,11,11,201
0.2,1,0.2,145.0,100.0,145.0,42.2,145.0,270.0,145.0,935.4,1.0,1.9,1.0,10,11,11,201
0.0,1,0.0,145.0,100.0,145.0,40.8,145.0,0.0,145.0,935.3,1.0,1.5,1.0,11,11,11,201
0.0,1,0.4,145.0,100.0,145.0,61.3,145.0,214.0,145.0,934.6,1.0,1.5,1.0,12,11,11,201
0.0,1,0.2,145.0,100.0,145.0,30.4,145.0,146.0,145.0,933.5,1.0,1.6,1.0,13,11,11,201
0.2,1,0.2,145.0,100.0,145.0,31.7,145.0,295.0,145.0,932.8,1.0,1.8,1.0,14,11,11,201
0.0,1,0.0,145.0,100.0,145.0,30.0,145.0,0.0,145.0,932.1,1.0,2.6,1.0,15,11,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,0.0,145.0,931.9,1.0,2.6,1.0,16,11,11,201
0.0,1,0.2,145.0,100.0,145.0,0.0,145.0,241.0,145.0,931.6,1.0,2.5,1.0,17,11,11,201
0.0,1,0.3,145.0,100.0,145.0,0.0,145.0,193.0,145.0,931.7,1.0,3.1,1.0,18,11,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,280.0,145.0,931.3,1.0,2.8,1.0,19,11,11,201
0.0,1,0.9,145.0,100.0,145.0,0.0,145.0,59.0,145.0,930.8,1.0,3.3,1.0,20,11,11,201
0.2,1,0.2,145.0,100.0,145.0,0.0,145.0,50.0,145.0,930.5,1.0,3.3,1.0,21,11,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,283.0,145.0,929.8,1.0,3.3,1.0,22,11,11,201
0.0,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,929.4,1.0,3.4,1.0,23,11,11,201
0.2,1,0.4,145.0,100.0,145.0,0.0,145.0,322.0,145.0,929.0,1.0,3.5,1.0,0,12,11,201
0.0,1,0.4,145.0,100.0,145.0,0.0,145.0,44.0,145.0,928.3,1.0,3.0,1.0,1,12,11,201
0.2,1,0.1,145.0,100.0,145.0,0.0,145.0,0.0,145.0,927.8,1.0,3.1,1.0,2,12,11,201
0.0,1,0.3,145.0,100.0,145.0,0.0,145.0,44.0,145.0,927.3,1.0,3.0,1.0,3,12,11,201
0.2,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,926.6,1.0,3.3,1.0,4,12,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,233.0,145.0,925.9,1.0,3.6,1.0,5,12,11,201
0.0,1,0.2,145.0,100.0,145.0,0.0,145.0,115.0,145.0,925.9,1.0,3.3,1.0,6,12,11,201
0.0,1,0.2,145.0,100.0,145.0,0.0,145.0,0.0,145.0,925.6,1.0,3.4,1.0,7,12,11,201
0.0,1,1.2,145.0,100.0,145.0,0.0,145.0,57.0,145.0,925.1,1.0,3.7,1.0,8,12,11,201
0.0,1,0.5,145.0,100.0,145.0,13.5,145.0,270.0,145.0,925.0,1.0,3.6,1.0,9,12,11,201
0.0,1,0.1,145.0,100.0,145.0,19.0,145.0,237.0,145.0,924.9,1.0,3.5,1.0,10,12,11,201
0.0,1,0.5,145.0,100.0,145.0,39.3,145.0,70.0,145.0,923.7,1.0,3.4,1.0,11,12,11,201
0.0,1,0.8,145.0,100.0,145.0,23.2,145.0,276.0,145.0,923.6,1.0,3.3,1.0,12,12,11,201
0.0,1,0.3,145.0,100.0,145.0,35.0,145.0,285.0,145.0,922.6,1.0,3.5,1.0,13,12,11,201
0.0,1,0.2,145.0,100.0,145.0,31.2,145.0,239.0,145.0,921.8,1.0,3.8,1.0,14,12,11,201
0.0,1,0.4,145.0,100.0,145.0,30.9,145.0,269.0,145.0,921.2,1.0,4.1,1.0,15,12,11,201
0.0,1,0.4,145.0,100.0,145.0,16.1,145.0,289.0,145.0,920.1,1.0,4.1,1.0,16,12,11,201
0.0,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,919.2,1.0,4.1,1.0,17,12,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,0.0,145.0,918.7,1.0,4.0,1.0,18,12,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,0.0,145.0,918.9,1.0,4.0,1.0,19,12,11,201
0.0,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,918.6,1.0,3.9,1.0,20,12,11,201
0.0,1,0.8,145.0,100.0,145.0,0.0,145.0,301.0,145.0,918.3,1.0,3.5,1.0,21,12,11,201
0.4,1,0.6,145.0,100.0,145.0,0.0,145.0,43.0,145.0,918.3,1.0,2.5,1.0,22,12,11,201
0.6,1,1.8,145.0,100.0,145.0,0.0,145.0,33.0,145.0,917.9,1.0,1.0,1.0,23,12,11,201
0.4,1,0.8,145.0,100.0,145.0,0.0,145.0,18.0,145.0,918.1,1.0,1.3,1.0,0,13,11,201
0.4,1,0.2,145.0,100.0,145.0,0.0,145.0,35.0,145.0,917.9,1.0,0.5,1.0,1,13,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,315.0,145.0,918.4,1.0,-0.2,1.0,2,13,11,201
0.0,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,918.4,1.0,-0.5,1.0,3,13,11,201
0.0,1,0.1,145.0,100.0,145.0,0.0,145.0,206.0,145.0,918.3,1.0,-0.4,1.0,4,13,11,201
0.2,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,918.2,1.0,-0.5,1.0,5,13,11,201
0.0,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,918.3,1.0,-0.5,1.0,6,13,11,201
0.2,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,918.7,1.0,-0.4,1.0,7,13,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,60.0,145.0,919.2,1.0,-0.1,1.0,8,13,11,201
0.0,1,0.5,145.0,100.0,145.0,0.0,145.0,330.0,145.0,919.3,1.0,0.6,1.0,9,13,11,201
0.0,1,0.3,145.0,100.0,145.0,6.0,145.0,29.0,145.0,919.8,1.0,0.9,1.0,10,13,11,201
0.0,1,0.4,145.0,100.0,145.0,53.6,145.0,52.0,145.0,919.9,1.0,2.9,1.0,11,13,11,201
0.0,1,1.2,145.0,92.0,145.0,216.3,145.0,183.0,145.0,919.6,1.0,4.5,1.0,12,13,11,201
0.0,1,1.1,145.0,73.0,145.0,439.3,145.0,163.0,145.0,919.5,1.0,6.9,1.0,13,13,11,201
0.0,1,1.1,145.0,69.0,145.0,330.7,145.0,150.0,145.0,919.6,1.0,7.7,1.0,14,13,11,201
0.0,1,0.0,145.0,77.0,145.0,33.0,145.0,0.0,145.0,920.1,1.0,4.3,1.0,15,13,11,201
0.0,1,1.0,145.0,85.0,145.0,17.9,145.0,46.0,145.0,921.0,1.0,3.4,1.0,16,13,11,201
0.0,1,1.0,145.0,90.0,145.0,0.0,145.0,60.0,145.0,922.3,1.0,2.2,1.0,17,13,11,201
0.0,1,1.4,145.0,89.0,145.0,0.0,145.0,38.0,145.0,923.3,1.0,2.0,1.0,18,13,11,201
0.0,1,1.4,145.0,90.0,145.0,0.0,145.0,37.0,145.0,924.5,1.0,1.2,1.0,19,13,11,201
0.0,1,1.1,145.0,91.0,145.0,0.0,145.0,34.0,145.0,925.3,1.0,1.1,1.0,20,13,11,201
0.0,1,1.3,145.0,91.0,145.0,0.0,145.0,38.0,145.0,926.1,1.0,0.7,1.0,21,13,11,201
0.0,1,1.1,145.0,91.0,145.0,0.0,145.0,33.0,145.0,926.9,1.0,0.6,1.0,22,13,11,201
0.0,1,1.0,145.0,91.0,145.0,0.0,145.0,35.0,145.0,927.3,1.0,0.8,1.0,23,13,11,201
0.0,1,1.0,145.0,92.0,145.0,0.0,145.0,44.0,145.0,927.8,1.0,0.1,1.0,0,14,11,201
0.0,1,0.9,145.0,94.0,145.0,0.0,145.0,40.0,145.0,928.2,1.0,-0.2,1.0,1,14,11,201
0.0,1,1.2,145.0,95.0,145.0,0.0,145.0,46.0,145.0,928.3,1.0,-0.8,1.0,2,14,11,201
0.0,1,1.6,145.0,96.0,145.0,0.0,145.0,44.0,145.0,928.9,1.0,-0.4,1.0,3,14,11,201
0.0,1,1.1,145.0,96.0,145.0,0.0,145.0,35.0,145.0,929.1,1.0,-0.9,1.0,4,14,11,201
0.0,1,1.5,145.0,97.0,145.0,0.0,145.0,54.0,145.0,929.2,1.0,-1.2,1.0,5,14,11,201
0.0,1,1.3,145.0,98.0,145.0,0.0,145.0,58.0,145.0,929.7,1.0,-1.1,1.0,6,14,11,201
0.0,1,0.6,145.0,99.0,145.0,0.0,145.0,31.0,145.0,929.8,1.0,-1.8,1.0,7,14,11,201
0.0,1,0.1,145.0,100.0,145.0,9.7,145.0,0.0,145.0,930.4,1.0,-1.7,1.0,8,14,11,201
0.0,1,0.7,145.0,98.0,145.0,47.5,145.0,70.0,145.0,930.7,1.0,-0.5,1.0,9,14,11,201
0.0,1,0.6,145.0,92.0,145.0,84.1,145.0,196.0,145.0,931.2,1.0,1.0,1.0,10,14,11,201
0.0,1,1.2,145.0,84.0,145.0,129.8,145.0,197.0,145.0,930.6,1.0,2.6,1.0,11,14,11,201
0.0,1,0.8,145.0,75.0,145.0,362.6,145.0,252.0,145.0,929.7,1.0,3.6,1.0,12,14,11,201
0.0,1,0.9,145.0,65.0,145.0,351.0,145.0,238.0,145.0,928.9,1.0,5.3,1.0,13,14,11,201
0.0,1,1.1,145.0,71.0,145.0,299.6,145.0,203.0,145.0,928.0,1.0,6.2,1.0,14,14,11,201
0.0,1,0.4,145.0,74.0,145.0,28.6,145.0,110.0,145.0,927.8,1.0,3.6,1.0,15,14,11,201
0.0,1,0.1,145.0,83.0,145.0,17.7,145.0,0.0,145.0,927.8,1.0,2.8,1.0,16,14,11,201
0.0,1,0.6,145.0,89.0,145.0,0.0,145.0,21.0,145.0,928.0,1.0,2.6,1.0,17,14,11,201
0.0,1,0.8,145.0,85.0,145.0,0.0,145.0,53.0,145.0,928.5,1.0,3.3,1.0,18,14,11,201
0.0,1,0.3,145.0,85.0,145.0,0.0,145.0,78.0,145.0,928.6,1.0,3.1,1.0,19,14,11,201
0.0,1,1.0,145.0,86.0,145.0,0.0,145.0,156.0,145.0,928.5,1.0,2.9,1.0,20,14,11,201
0.0,1,0.9,145.0,86.0,145.0,0.0,145.0,313.0,145.0,928.1,1.0,3.0,1.0,21,14,11,201
0.0,1,0.4,145.0,89.0,145.0,0.0,145.0,280.0,145.0,928.1,1.0,2.8,1.0,22,14,11,201
0.0,1,1.0,145.0,97.0,145.0,0.0,145.0,208.0,145.0,927.9,1.0,2.2,1.0,23,14,11,201
0.0,1,0.5,145.0,100.0,145.0,0.0,145.0,44.0,145.0,927.2,1.0,2.2,1.0,0,15,11,201
0.0,1,0.8,145.0,100.0,145.0,0.0,145.0,306.0,145.0,926.2,1.0,2.3,1.0,1,15,11,201
0.2,1,0.2,145.0,100.0,145.0,0.0,145.0,294.0,145.0,926.0,1.0,2.1,1.0,2,15,11,201
0.0,1,1.4,145.0,100.0,145.0,0.0,145.0,330.0,145.0,925.2,1.0,1.9,1.0,3,15,11,201
0.4,1,0.7,145.0,100.0,145.0,0.0,145.0,179.0,145.0,924.5,1.0,1.8,1.0,4,15,11,201
0.0,1,1.0,145.0,100.0,145.0,0.0,145.0,345.0,145.0,923.6,1.0,2.0,1.0,5,15,11,201
0.4,1,1.7,145.0,100.0,145.0,0.0,145.0,117.0,145.0,922.1,1.0,2.3,1.0,6,15,11,201
0.8,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,922.2,1.0,2.4,1.0,7,15,11,201
0.4,1,0.4,145.0,100.0,145.0,0.0,145.0,205.0,145.0,922.9,1.0,2.3,1.0,8,15,11,201
0.6,1,0.1,145.0,100.0,145.0,0.0,145.0,157.0,145.0,922.6,1.0,2.3,1.0,9,15,11,201
0.4,1,1.0,145.0,100.0,145.0,0.0,145.0,183.0,145.0,923.9,1.0,1.6,1.0,10,15,11,201
0.4,1,0.7,145.0,100.0,145.0,0.0,145.0,80.0,145.0,925.3,1.0,3.2,1.0,11,15,11,201
0.0,1,0.4,145.0,100.0,145.0,32.3,145.0,45.0,145.0,924.1,1.0,4.2,1.0,12,15,11,201
0.2,1,0.7,145.0,100.0,145.0,7.6,145.0,291.0,145.0,923.4,1.0,3.1,1.0,13,15,11,201
0.4,1,0.2,145.0,100.0,145.0,0.5,145.0,251.0,145.0,923.8,1.0,3.2,1.0,14,15,11,201
0.2,1,0.0,145.0,100.0,145.0,0.0,145.0,0.0,145.0,922.9,1.0,2.7,1.0,15,15,11,201
0.4,1,0.4,145.0,100.0,145.0,0.0,145.0,52.0,145.0,923.3,1.0,1.7,1.0,16,15,11,201
0.2,1,0.3,145.0,100.0,145.0,0.0,145.0,70.0,145.0,923.0,1.0,2.0,1.0,17,15,11,201
0.2,1,2.4,145.0,100.0,145.0,0.0,145.0,291.0,145.0,922.6,1.0,1.3,1.0,18,15,11,201
0.0,1,0.7,145.0,100.0,145.0,0.0,145.0,74.0,145.0,922.9,1.0,1.6,1.0,19,15,11,201
0.0,1,0.2,145.0,100.0,145.0,0.0,145.0,105.0,145.0,923.5,1.0,1.7,1.0,20,15,11,201
0.0,1,0.4,145.0,100.0,145.0,0.0,145.0,204.0,145.0,924.1,1.0,1.5,1.0,21,15,11,201
0.0,1,0.8,145.0,100.0,145.0,0.0,145.0,81.0,145.0,924.5,1.0,1.9,1.0,22,15,11,201
0.0,1,0.8,145.0,100.0,145.0,0.0,145.0,44.0,145.0,925.3,1.0,3.0,1.0,23,15,11,201
